Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified,Location,ADDRESS,loc,point,lat,lon,altitude,Borough,borough
TH4,PM2.5,06/07/2020 00:00,6.6,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,07/07/2020 00:00,7.8,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,08/07/2020 00:00,6.2,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,09/07/2020 00:00,6.1,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,10/07/2020 00:00,4.8,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,11/07/2020 00:00,6.4,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,12/07/2020 00:00,10.3,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,13/07/2020 00:00,6.0,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,14/07/2020 00:00,7.2,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,15/07/2020 00:00,5.2,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,18/07/2020 00:00,6.3,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,19/07/2020 00:00,5.0,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,20/07/2020 00:00,6.8,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,21/07/2020 00:00,6.4,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,22/07/2020 00:00,8.4,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,23/07/2020 00:00,7.5,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,24/07/2020 00:00,6.7,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,25/07/2020 00:00,5.6,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,26/07/2020 00:00,5.9,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,27/07/2020 00:00,7.2,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,28/07/2020 00:00,5.2,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,29/07/2020 00:00,7.5,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,30/07/2020 00:00,8.0,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,02/08/2020 00:00,5.1,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,03/08/2020 00:00,5.4,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,04/08/2020 00:00,7.8,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,05/08/2020 00:00,4.8,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,13/08/2020 00:00,23.1,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,14/08/2020 00:00,14.6,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,15/08/2020 00:00,21.1,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,16/08/2020 00:00,26.2,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,17/08/2020 00:00,10.1,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,18/08/2020 00:00,6.8,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,20/08/2020 00:00,12.1,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,21/08/2020 00:00,9.9,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,22/08/2020 00:00,7.5,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,23/08/2020 00:00,6.7,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,24/08/2020 00:00,6.6,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,25/08/2020 00:00,6.3,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,26/08/2020 00:00,6.4,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,27/08/2020 00:00,7.6,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,28/08/2020 00:00,6.0,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,29/08/2020 00:00,5.6,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,30/08/2020 00:00,6.2,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,31/08/2020 00:00,9.0,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,01/09/2020 00:00,11.9,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,02/09/2020 00:00,9.9,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,03/09/2020 00:00,7.3,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,04/09/2020 00:00,8.5,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,05/09/2020 00:00,7.4,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,06/09/2020 00:00,8.7,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,07/09/2020 00:00,8.0,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,08/09/2020 00:00,6.7,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,09/09/2020 00:00,8.5,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,10/09/2020 00:00,11.0,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,11/09/2020 00:00,10.5,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,12/09/2020 00:00,6.2,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,13/09/2020 00:00,8.2,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,14/09/2020 00:00,17.7,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,15/09/2020 00:00,35.3,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,16/09/2020 00:00,21.2,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,17/09/2020 00:00,7.1,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,18/09/2020 00:00,7.4,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,19/09/2020 00:00,8.5,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,20/09/2020 00:00,10.1,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,21/09/2020 00:00,18.5,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,22/09/2020 00:00,19.5,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,23/09/2020 00:00,8.7,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,24/09/2020 00:00,4.4,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,25/09/2020 00:00,5.0,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,26/09/2020 00:00,5.4,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,27/09/2020 00:00,6.0,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,28/09/2020 00:00,10.8,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,29/09/2020 00:00,13.6,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,30/09/2020 00:00,8.1,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,01/10/2020 00:00,6.6,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,02/10/2020 00:00,5.2,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,03/10/2020 00:00,8.0,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,04/10/2020 00:00,3.7,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,05/10/2020 00:00,7.0,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,06/10/2020 00:00,5.0,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
TH4,PM2.5,07/10/2020 00:00,6.9,ug/m3,R,Blackwall,"Blackwall,London, United Kingdom","Blackwall, Aspen Way, Blackwall, London Borough of Tower Hamlets, London, Greater London, England, E14 9RL, United Kingdom","(51.5079378, -0.0071843, 0.0)",51.50793779999999,-0.0071843,0.0,Tower Hamlets,Tower Hamlets
